28.99	320.85
29.09	320.55
29.20	320.78
29.30	321.19
29.40	322.18
29.50	322.17
29.60	321.71
29.70	320.58
29.80	320.80
29.90	321.06
30.00	320.95
30.10	321.01
30.21	320.96
30.31	322.71
0.00	-37.50
0.10	-26.22
0.20	-17.31
0.30	-10.70
0.40	-5.56
0.50	-2.54
0.61	-1.76
0.71	-1.82
0.81	-3.63
0.91	-7.35
1.01	-12.23
1.11	-17.77
1.21	-25.88
1.31	-34.09
1.41	-42.53
1.51	-52.56
1.61	-63.63
1.72	-74.70
1.82	-86.46
1.92	-99.64
2.02	-112.31
2.12	-124.04
2.22	-137.19
2.32	-150.33
2.42	-162.71
2.52	-175.58
2.62	-188.20
2.72	-199.94
2.83	-211.19
2.93	-222.88
3.03	-232.29
3.13	-242.02
3.23	-251.67
3.33	-260.24
3.43	-268.18
3.53	-275.77
3.63	-282.48
3.74	-287.26
3.84	-290.89
3.94	-294.90
4.04	-296.80
4.14	-298.21
4.24	-299.30
4.34	-298.49
4.44	-296.41
4.54	-294.19
4.64	-290.63
4.75	-285.45
4.85	-279.48
4.95	-273.00
5.05	-264.75
5.15	-255.62
5.25	-246.09
5.35	-235.28
5.45	-223.42
5.55	-211.50
5.65	-198.27
5.75	-183.96
5.86	-169.76
5.96	-155.22
6.06	-139.81
6.16	-123.22
6.26	-107.06
6.36	-90.81
6.46	-73.87
6.56	-57.17
6.66	-40.31
6.76	-23.55
6.86	-7.02
6.97	9.18
7.07	25.97
7.17	42.32
7.27	58.46
7.37	74.53
7.47	90.21
7.57	104.85
7.67	119.90
7.77	133.91
7.88	147.16
7.98	159.56
8.08	171.93
8.18	182.98
8.28	192.58
8.38	202.10
8.48	210.95
8.58	218.00
8.68	223.35
8.78	228.93
8.89	232.99
8.99	235.79
9.09	238.15
9.19	239.04
9.29	239.29
9.39	238.82
9.49	236.98
9.59	234.13
9.69	230.83
9.79	226.54
9.89	221.11
10.00	214.40
10.10	207.98
10.20	199.68
10.30	190.55
10.40	186.82
10.50	175.98
10.60	164.43
10.70	152.66
10.80	140.28
10.90	127.01
11.01	113.86
11.11	100.32
11.21	86.15
11.31	71.85
11.41	57.85
11.51	43.46
11.61	28.99
11.71	14.89
11.81	0.44
11.92	-14.08
12.02	-28.07
12.12	-41.42
12.22	-54.85
12.32	-68.01
12.42	-80.36
12.52	-92.59
12.62	-104.66
12.72	-115.03
12.82	-125.38
12.93	-135.26
13.03	-143.84
13.13	-151.75
13.23	-159.16
13.33	-166.36
13.43	-171.94
13.53	-177.54
13.63	-182.06
13.73	-185.56
13.84	-188.18
13.94	-190.37
14.04	-191.20
14.14	-191.09
14.24	-190.44
14.34	-188.77
14.44	-185.98
14.54	-183.18
14.64	-179.02
14.74	-173.77
14.84	-167.73
14.95	-161.55
15.05	-154.02
15.15	-145.92
15.25	-137.87
15.35	-128.18
15.45	-118.12
15.55	-108.06
15.65	-96.91
15.75	-85.41
15.85	-74.24
15.96	-62.58
16.06	-50.45
16.16	-37.83
16.26	-25.29
16.36	-13.02
16.46	-0.37
16.56	11.65
16.66	23.21
16.76	35.80
16.86	47.76
16.97	59.22
17.07	70.76
17.17	82.23
17.27	93.61
