16.56	300.09
16.67	300.34
16.77	300.97
16.87	300.87
16.97	302.08
17.07	303.57
17.17	305.65
17.27	306.86
17.37	307.37
17.47	308.30
17.57	309.39
17.68	309.67
17.78	311.23
17.88	311.62
17.98	313.79
18.08	314.65
18.18	315.67
18.28	317.14
18.38	317.93
18.49	318.18
0.00	-69.80
0.10	-81.51
0.20	-72.63
0.30	-61.15
0.40	-51.80
0.50	-44.86
0.61	-39.26
0.70	-36.20
0.81	-34.39
0.91	-34.57
1.01	-36.74
1.11	-40.25
1.21	-45.34
1.31	-51.67
1.41	-59.24
1.51	-67.78
1.61	-77.44
1.72	-88.17
1.82	-99.16
1.92	-110.60
2.02	-123.22
2.12	-135.76
2.22	-148.72
2.32	-162.29
2.42	-175.52
2.52	-189.60
2.62	-202.87
2.72	-216.32
2.83	-228.66
2.93	-240.97
3.03	-252.93
3.13	-263.98
3.23	-269.08
3.33	-279.63
3.43	-289.49
3.53	-298.27
3.63	-306.21
3.74	-313.30
3.84	-318.53
3.94	-324.10
4.04	-327.95
4.14	-330.55
4.24	-332.52
4.34	-333.70
4.44	-333.41
4.54	-331.84
4.64	-329.25
4.75	-325.04
4.85	-319.74
4.95	-313.65
5.05	-306.27
5.15	-296.85
5.25	-287.11
5.35	-276.41
5.45	-264.33
5.55	-251.62
5.65	-237.99
5.75	-223.69
5.86	-208.15
5.96	-192.20
6.06	-175.49
6.16	-158.11
6.26	-140.06
6.36	-120.80
6.46	-101.51
6.56	-81.44
6.66	-61.92
6.76	-41.77
6.86	-21.43
6.97	-1.36
7.07	19.11
7.17	39.30
7.27	58.89
7.37	78.19
7.47	97.78
7.57	115.99
7.67	133.54
7.77	150.37
7.88	165.95
7.98	181.15
8.08	195.74
8.18	209.56
8.28	221.88
8.38	233.54
8.48	244.46
8.58	254.89
8.68	263.79
8.78	272.35
8.89	279.73
8.99	285.25
9.09	289.63
9.19	293.35
9.29	295.79
9.39	296.65
9.49	295.41
9.59	293.39
9.69	290.07
9.79	285.67
9.90	279.89
10.00	272.49
10.10	264.27
10.20	254.95
10.30	244.56
10.40	233.33
10.50	221.26
10.60	208.05
10.70	194.00
10.81	179.55
10.90	164.02
11.01	147.72
11.11	130.73
11.21	113.35
11.31	95.18
11.41	77.32
11.51	59.60
11.61	41.12
11.71	22.47
11.81	3.69
