1492.52	519.14
1492.62	518.78
1492.72	518.49
1492.83	518.72
1492.93	518.63
1493.03	518.55
1493.13	518.37
1493.23	518.20
1493.33	518.79
1493.43	518.60
1493.53	518.37
1493.64	518.20
1493.74	518.29
1493.84	518.38
1493.94	518.21
1494.04	518.15
1494.14	518.29
1494.24	517.88
1494.34	517.73
1494.44	517.80
1494.55	518.01
1494.65	517.51
1494.75	517.73
1494.85	518.15
1494.95	518.49
1495.05	518.41
1495.15	518.59
1495.25	518.66
0.00	-70.40
0.10	-82.98
0.20	-66.58
0.30	-53.20
0.40	-45.79
0.50	-36.70
0.61	-29.92
0.70	-24.77
0.81	-21.53
0.91	-20.36
1.01	-20.69
1.11	-22.90
1.21	-26.76
1.31	-31.92
1.41	-38.32
1.51	-46.26
1.61	-55.35
1.72	-65.33
1.82	-76.16
1.92	-87.75
2.02	-100.12
2.12	-113.11
2.22	-126.50
2.32	-139.93
2.42	-153.78
2.52	-167.94
2.62	-181.95
2.72	-195.85
2.83	-209.91
2.93	-223.81
3.03	-236.62
3.13	-249.29
3.23	-261.33
3.33	-272.66
3.43	-283.33
3.53	-293.01
3.63	-302.36
3.74	-310.74
3.84	-318.30
3.94	-324.99
4.04	-331.19
4.14	-335.78
4.24	-339.39
4.34	-342.07
4.44	-343.77
4.54	-343.73
4.64	-342.64
4.75	-340.61
4.84	-337.33
4.95	-332.56
5.05	-326.79
5.15	-319.70
5.25	-311.56
5.35	-301.93
5.45	-290.99
5.55	-279.34
5.65	-266.32
5.75	-252.60
5.86	-237.82
5.96	-221.93
6.06	-205.19
6.16	-187.93
6.26	-170.03
6.36	-150.93
6.46	-131.28
6.56	-110.87
6.66	-90.08
6.76	-69.17
6.86	-48.16
6.97	-26.85
7.07	-5.76
7.17	15.43
7.27	36.10
7.37	56.90
7.47	77.70
7.57	97.47
7.67	116.80
7.77	135.06
7.88	153.15
7.98	170.75
8.08	187.31
8.18	203.09
8.28	217.99
8.38	232.09
8.48	245.68
8.58	258.30
8.68	269.49
8.78	279.76
8.89	288.67
8.99	296.34
9.09	303.27
9.19	308.16
9.29	311.95
9.39	314.45
9.49	315.63
9.59	315.10
9.69	313.34
9.79	309.78
9.89	305.59
10.00	300.06
10.10	292.61
10.20	284.38
10.30	275.26
10.40	264.44
10.50	252.92
10.60	240.53
10.70	227.85
10.80	213.16
10.90	197.75
11.01	181.66
11.11	164.43
11.21	146.21
11.31	127.80
11.41	108.51
11.51	88.73
11.61	68.99
11.71	48.65
11.81	28.46
11.92	8.14
12.02	-12.12
12.12	-32.11
12.22	-51.91
12.32	-71.21
12.42	-90.50
12.52	-109.22
12.62	-127.16
12.72	-144.71
12.82	-161.87
12.93	-177.63
13.03	-193.15
13.13	-207.89
13.23	-221.49
13.33	-233.87
13.43	-246.08
13.53	-256.77
13.63	-265.88
13.73	-274.59
13.84	-281.91
13.94	-287.56
14.04	-292.29
14.14	-295.82
14.24	-297.73
14.34	-298.84
14.44	-298.85
14.54	-297.11
14.64	-294.00
14.74	-289.70
14.85	-284.32
14.95	-277.35
15.05	-268.98
15.15	-259.84
15.25	-249.09
15.35	-237.39
15.45	-224.77
15.55	-210.93
15.65	-196.23
15.76	-180.82
15.85	-164.38
15.96	-147.06
16.06	-129.06
16.16	-110.76
16.26	-91.87
16.36	-72.03
16.46	-52.67
16.56	-32.14
16.66	-11.58
16.76	8.75
16.87	29.16
16.97	49.70
17.07	69.57
17.17	89.54
17.27	108.71
17.37	127.12
17.47	150.72
17.57	167.43
17.67	183.96
17.77	200.06
17.87	215.21
17.98	229.70
18.08	248.16
18.18	260.16
18.28	271.30
18.38	281.48
18.48	290.41
18.58	298.64
18.68	305.66
18.78	311.27
18.89	316.31
18.99	319.64
19.09	321.66
19.19	322.08
19.29	321.63
19.39	319.14
19.49	314.79
19.59	310.25
19.69	303.89
19.79	296.24
19.90	287.48
20.00	277.60
20.10	266.27
20.20	254.26
20.30	241.55
20.40	227.32
20.50	212.15
20.60	196.15
20.70	179.49
20.81	159.01
20.91	141.26
21.01	122.45
21.11	104.08
21.21	84.77
21.31	65.29
21.41	45.37
21.51	25.75
21.61	5.97
21.71	-14.18
21.82	-34.37
21.92	-53.16
22.02	-72.40
22.12	-91.53
22.22	-109.85
22.32	-127.36
22.42	-144.84
22.52	-161.40
22.62	-177.23
22.72	-192.37
22.83	-206.85
22.93	-220.16
23.03	-232.75
23.13	-242.11
23.23	-252.31
23.33	-261.64
23.43	-270.11
23.53	-277.10
23.63	-282.90
23.74	-287.90
23.84	-291.26
23.94	-293.29
24.04	-293.53
24.14	-293.35
24.24	-291.54
24.34	-288.26
24.44	-284.15
24.54	-278.19
24.64	-271.18
24.75	-263.37
24.85	-254.10
24.95	-243.10
25.05	-231.64
25.15	-218.96
25.25	-205.41
25.35	-190.54
25.45	-175.61
25.55	-159.03
25.65	-141.33
25.76	-124.17
25.86	-105.86
25.96	-86.96
26.06	-67.97
26.16	-48.42
26.26	-28.35
26.36	-8.18
26.46	11.88
26.56	32.14
26.67	52.13
26.77	71.92
26.87	91.18
26.97	110.32
27.07	129.05
27.17	146.60
27.27	163.32
27.37	179.80
27.47	195.16
27.57	210.25
27.67	224.24
27.78	237.03
27.88	249.03
27.98	260.93
28.08	271.23
28.18	280.52
28.28	289.14
28.38	296.69
28.48	302.55
28.58	307.77
28.69	310.79
28.79	312.20
28.89	312.74
28.99	312.00
29.09	309.95
29.19	305.70
29.29	300.92
29.39	294.57
29.49	286.84
29.59	278.45
29.70	268.63
29.80	257.60
29.90	245.72
30.00	233.03
30.10	219.63
30.20	204.90
30.30	189.60
30.40	173.17
30.50	155.86
30.61	138.32
30.71	119.90
30.81	100.76
30.91	81.87
31.01	62.38
31.11	42.26
31.21	22.65
31.31	2.41
31.41	-17.11
31.51	-37.00
31.62	-56.40
31.72	-75.58
31.82	-94.40
31.92	-112.33
32.02	-129.97
32.12	-146.72
32.22	-163.13
32.32	-178.47
32.42	-193.40
32.53	-207.88
32.63	-220.99
32.73	-233.09
32.83	-244.38
32.93	-254.41
33.03	-263.09
33.13	-271.29
33.23	-277.97
33.33	-283.58
33.43	-287.90
33.54	-291.15
33.64	-292.69
33.74	-293.71
33.84	-293.17
33.94	-290.92
34.04	-287.47
34.14	-283.05
34.24	-276.79
34.34	-269.50
34.45	-261.43
34.54	-251.71
34.65	-240.82
34.75	-229.28
34.85	-216.77
34.95	-202.93
35.05	-187.78
35.15	-172.64
35.25	-156.11
35.35	-138.21
35.45	-121.05
35.56	-102.84
35.66	-83.50
35.76	-64.58
35.86	-44.95
35.96	-25.10
36.06	-5.34
36.16	14.57
36.26	34.59
36.36	54.36
36.47	73.45
36.57	92.57
36.67	111.85
36.77	129.75
36.87	147.17
36.97	164.16
37.07	179.85
