967.48	-192.66
967.58	-192.87
967.68	-193.13
967.78	-193.22
967.88	-193.46
967.98	-193.64
968.09	-193.41
968.19	-194.09
968.29	-194.38
968.39	-194.31
968.49	-194.50
968.59	-194.67
968.69	-194.69
968.79	-194.66
968.89	-194.77
968.99	-194.78
969.10	-194.84
969.20	-195.00
969.30	-195.00
969.40	-194.90
969.50	-194.66
969.60	-194.92
969.70	-195.03
969.80	-195.28
969.90	-195.36
970.01	-195.34
970.11	-195.83
970.21	-195.99
970.31	-196.09
970.41	-196.18
970.51	-196.37
970.61	-196.70
970.71	-196.77
970.81	-196.83
970.91	-196.84
971.02	-197.00
971.12	-197.25
971.22	-197.44
971.32	-192.86
971.42	-193.22
971.52	-193.41
971.62	-193.59
971.72	-193.91
971.83	-194.31
971.93	-194.60
972.03	-196.32
972.13	-196.40
972.23	-196.48
972.33	-196.46
972.43	-196.39
972.53	-196.57
972.63	-196.49
972.73	-196.61
972.84	-196.68
972.94	-196.85
973.04	-196.86
973.14	-196.91
973.24	-196.92
973.34	-196.92
973.44	-197.08
973.54	-197.17
973.64	-197.21
973.75	-197.20
973.85	-197.39
973.95	-197.52
