818.72	149.31
818.82	149.75
818.92	149.66
819.02	149.68
819.13	149.84
819.23	149.60
819.33	149.52
819.43	149.29
819.53	149.48
819.63	148.76
819.73	148.72
819.83	148.68
819.94	148.50
820.03	148.22
820.14	148.01
820.24	148.26
820.34	148.05
820.44	147.90
820.54	148.30
820.64	148.64
820.74	148.45
820.84	147.78
820.95	147.89
821.05	147.80
821.15	148.01
821.25	147.96
821.35	147.86
821.45	148.07
821.55	147.91
821.65	147.77
821.75	147.78
821.85	147.54
821.96	147.41
822.06	147.14
822.16	147.29
822.26	147.42
822.36	147.95
822.46	148.15
822.56	148.49
822.66	148.42
822.77	148.40
822.86	148.83
822.97	148.89
823.07	149.04
823.17	148.34
823.27	147.77
823.37	147.89
823.47	147.64
823.57	147.76
823.67	147.72
823.78	147.34
823.88	147.27
823.98	147.40
824.08	147.53
824.18	147.61
824.28	148.23
824.38	148.67
824.48	148.88
824.59	149.09
824.69	149.63
824.79	149.15
824.89	148.99
824.99	148.75
825.09	148.46
825.19	148.78
825.29	148.60
825.39	148.27
825.49	148.45
825.59	148.18
825.70	148.27
825.80	148.11
825.90	148.35
