848.94	84.11
849.04	84.21
849.14	84.35
849.25	84.48
849.35	84.41
849.45	84.54
849.55	84.26
849.65	84.05
849.75	84.09
849.85	84.04
849.95	84.09
850.05	84.18
850.15	83.97
850.26	83.73
850.36	83.39
850.46	83.67
850.56	83.49
850.66	83.46
850.76	83.54
850.86	83.76
850.96	83.47
851.06	83.90
851.16	83.90
851.27	83.86
851.37	83.82
851.47	83.88
851.57	83.93
851.67	83.84
851.77	83.64
851.87	83.81
851.97	83.62
852.07	83.49
852.17	82.57
852.28	82.69
852.38	82.45
852.48	82.43
852.58	82.66
852.68	82.63
852.78	85.49
852.88	85.37
852.98	85.35
853.09	85.53
853.19	85.16
853.29	85.30
853.39	85.03
853.49	84.93
853.59	84.59
853.69	84.56
853.79	84.18
853.89	83.87
853.99	83.68
854.09	83.89
854.20	83.55
854.30	83.37
854.40	83.05
854.50	82.65
854.60	82.62
854.70	82.49
854.80	82.96
854.90	83.01
855.00	82.61
855.10	82.83
855.21	82.94
