995.98	-259.86
996.09	-259.86
996.19	-260.32
996.29	-260.31
996.39	-260.49
996.49	-260.62
996.59	-260.68
996.69	-260.90
996.79	-261.21
996.90	-261.25
997.00	-261.38
997.10	-261.41
997.20	-261.54
997.30	-261.62
997.40	-261.64
997.50	-261.70
997.60	-261.87
997.70	-261.77
997.80	-261.94
997.91	-261.94
998.01	-261.94
998.11	-262.10
998.21	-262.04
998.31	-262.19
998.41	-262.33
998.51	-261.96
998.61	-261.96
998.72	-262.17
998.82	-262.21
998.92	-262.20
999.02	-262.34
999.12	-262.52
999.22	-262.39
999.32	-262.52
999.42	-262.65
999.52	-262.67
999.62	-262.83
999.73	-262.84
999.83	-262.20
999.93	-262.09
1000.03	-262.03
1000.13	-262.18
1000.23	-262.32
1000.33	-262.61
1000.43	-262.63
1000.53	-263.00
1000.64	-263.05
1000.74	-262.89
1000.84	-262.55
1000.94	-262.62
1001.04	-262.39
1001.14	-262.37
1001.24	-262.00
1001.34	-262.35
1001.45	-262.48
1001.55	-262.76
1001.65	-262.62
1001.75	-262.74
