709.14	355.14
709.24	354.78
709.35	354.39
709.45	354.42
709.55	353.95
709.65	353.60
709.75	353.32
709.85	353.21
709.95	353.05
710.05	353.39
710.16	353.37
710.26	353.86
710.36	354.11
710.46	354.71
710.56	354.92
710.66	355.43
710.76	355.65
710.86	355.12
710.96	355.22
711.06	354.51
711.16	354.13
711.27	353.92
711.37	353.38
711.47	352.96
711.57	352.81
711.67	352.87
711.77	352.38
711.87	352.66
711.97	353.02
712.08	353.12
712.18	353.32
712.28	353.75
712.38	353.11
712.48	353.06
712.58	353.26
712.68	353.19
712.78	353.03
712.88	352.73
712.98	352.79
713.09	352.60
713.19	352.47
713.29	352.10
713.39	352.15
713.49	352.29
713.59	352.17
713.69	352.67
713.79	352.93
713.89	353.39
714.00	353.97
714.10	354.02
714.20	353.92
714.30	353.47
714.40	353.55
714.50	353.42
714.60	353.50
714.70	353.22
714.80	352.91
714.91	352.17
715.01	351.91
715.11	351.66
715.21	351.73
715.31	351.64
715.41	352.21
715.51	352.35
