910.27	-52.52
910.37	-52.75
910.47	-52.96
910.57	-52.81
910.67	-52.77
910.78	-52.78
910.88	-52.74
910.98	-52.86
911.08	-52.96
911.18	-53.37
911.28	-53.70
911.38	-53.66
911.48	-53.88
911.58	-53.94
911.69	-53.99
911.79	-54.29
911.89	-54.32
911.99	-54.31
912.09	-54.34
912.19	-54.63
912.29	-54.64
912.39	-54.81
912.49	-54.67
912.59	-54.69
912.70	-54.95
912.80	-54.86
912.90	-54.86
913.00	-54.77
913.10	-54.68
913.20	-54.95
913.30	-54.75
913.40	-55.11
913.50	-55.26
913.60	-55.49
913.71	-55.77
913.81	-56.08
913.91	-56.38
914.01	-56.41
914.11	-56.74
914.21	-56.80
914.31	-56.76
914.41	-57.02
914.51	-57.07
914.62	-56.67
914.72	-56.88
914.82	-56.79
914.92	-56.60
915.02	-56.42
915.12	-56.35
915.22	-56.28
915.32	-56.22
915.42	-56.26
915.53	-56.44
915.63	-56.52
915.73	-56.85
915.83	-57.00
915.93	-57.05
916.03	-57.05
916.13	-57.10
