943.12	-127.84
943.22	-126.84
943.32	-126.85
943.42	-126.61
943.52	-126.53
943.62	-126.70
943.72	-127.02
943.82	-127.02
943.92	-127.02
944.03	-127.16
944.13	-126.86
944.23	-127.36
944.33	-124.50
944.43	-125.12
944.53	-125.11
944.63	-125.46
944.73	-125.44
944.83	-125.46
944.94	-125.34
945.04	-125.02
945.14	-125.12
945.24	-125.52
945.34	-125.39
945.44	-125.47
945.54	-125.95
945.64	-126.00
945.74	-126.05
945.84	-126.00
945.95	-126.10
946.05	-126.04
946.15	-125.99
946.25	-125.94
946.35	-125.99
946.45	-126.14
946.55	-126.59
946.65	-126.51
946.76	-126.53
946.86	-126.46
946.96	-126.53
947.06	-126.46
947.16	-126.38
947.26	-126.41
947.36	-126.49
947.46	-126.62
947.56	-126.59
947.66	-126.61
947.77	-126.63
947.87	-126.70
947.97	-126.61
948.07	-126.78
948.17	-126.69
948.27	-121.21
948.37	-121.50
948.47	-121.67
948.58	-121.74
948.67	-121.90
948.78	-122.06
948.88	-122.20
948.98	-122.39
949.08	-122.52
949.18	-122.80
949.28	-123.01
949.38	-123.01
949.48	-123.21
949.59	-123.30
949.69	-123.23
949.79	-123.22
