.97
643.64	480.82
643.74	480.93
643.84	481.13
643.94	481.58
644.04	481.55
644.14	482.22
644.25	482.51
644.35	482.63
644.45	482.85
644.55	482.76
644.65	482.62
644.75	481.84
644.85	481.75
644.95	481.31
645.05	481.60
645.15	481.42
645.26	481.10
645.36	480.79
645.46	481.50
645.56	481.53
645.66	481.55
645.76	481.52
645.86	482.35
645.96	482.83
646.07	483.09
646.17	483.68
646.27	484.65
646.37	484.52
646.47	484.64
646.57	484.26
646.67	483.95
646.77	483.35
646.87	482.93
646.97	482.28
647.08	481.77
647.18	481.78
647.28	481.64
647.38	482.16
647.48	482.45
647.58	482.98
647.68	483.23
647.78	483.62
647.88	484.04
647.99	484.14
648.09	484.18
648.19	484.07
648.29	483.77
648.39	483.83
648.49	482.89
648.59	482.64
648.69	482.41
648.79	482.39
648.90	481.92
