759.89	289.32
759.99	289.50
760.09	289.23
760.19	289.02
760.29	288.71
760.40	288.68
760.50	288.35
760.60	287.93
760.70	287.78
760.80	287.79
760.90	288.00
761.00	287.70
761.10	288.17
761.20	287.81
761.30	288.27
761.41	288.26
761.51	288.09
761.61	288.19
761.71	288.43
761.81	288.36
761.91	288.34
762.01	287.82
762.11	287.33
762.22	286.71
762.32	286.48
762.42	286.15
762.52	286.25
762.62	286.08
762.72	286.18
762.82	286.62
762.92	286.79
763.02	290.15
763.12	290.49
763.23	290.52
763.33	290.49
763.43	290.07
763.53	289.71
763.63	289.58
763.73	288.70
763.83	288.12
763.93	287.91
764.03	287.56
764.14	287.29
764.24	287.32
764.34	287.11
764.44	285.15
764.54	285.14
764.64	285.54
764.74	286.11
764.84	286.40
764.94	286.73
765.04	286.75
765.15	286.71
765.25	286.62
765.35	286.79
765.45	286.55
765.55	286.03
765.65	285.97
